epoch,train_loss,val_loss
0,31.339213851265896,16.850043165917484
1,12.34258064723893,16.850043165917484
2,8.958799989140179,16.850043165917484
3,7.877853441553602,16.850043165917484
4,6.84457580793344,16.850043165917484
5,6.159072305212839,6.592351676112382
6,5.76262909094043,6.592351676112382
7,5.5172046736121985,6.592351676112382
8,5.199557916706074,6.592351676112382
9,5.001667467212759,6.592351676112382
10,4.859807939457364,4.8273111709462375
11,4.6532190525497965,4.8273111709462375
12,4.547359507572437,4.8273111709462375
13,4.445170356869348,4.8273111709462375
14,4.308616926987512,4.8273111709462375
15,4.243396966383075,3.9167535536968936
16,4.165768325902918,3.9167535536968936
17,4.070642807575976,3.9167535536968936
18,4.008757236478914,3.9167535536968936
19,3.912654157851076,3.9167535536968936
20,3.8346351669913035,4.530622398511679
21,3.80144082858272,4.530622398511679
22,3.7360258812494616,4.530622398511679
23,3.7037495294306093,4.530622398511679
24,3.664035295201881,4.530622398511679
25,3.594590426617013,3.840231534043049
26,3.559710574127567,3.840231534043049
27,3.509742707098507,3.840231534043049
28,3.4835735270614556,3.840231534043049
29,3.4439541349329943,3.840231534043049
30,3.409007249135128,3.3670008659003203
31,3.3814516780734474,3.3670008659003203
32,3.3633897535974318,3.3670008659003203
33,3.3055343329850198,3.3670008659003203
34,3.3026491053043623,3.3670008659003203
35,3.273928259002137,3.325111516280773
36,3.256703053475324,3.325111516280773
37,3.219732054502357,3.325111516280773
38,3.2245411509945177,3.325111516280773
39,3.20974195221891,3.325111516280773
40,3.1521254656110034,3.2391487291675545
41,3.1529123652082633,3.2391487291675545
42,3.1116005979921573,3.2391487291675545
43,3.129437797625634,3.2391487291675545
44,3.087177303897763,3.2391487291675545
45,3.08013309405816,3.0593169276710697
46,3.078861912204138,3.0593169276710697
47,3.0487305110304677,3.0593169276710697
48,3.0368209701534514,3.0593169276710697
49,3.0458659022568053,3.0593169276710697
50,2.9930008184020536,3.0202706264694372
51,2.9992708001303376,3.0202706264694372
52,2.9771460730811117,3.0202706264694372
53,2.9577599331835014,3.0202706264694372
54,2.9434852308321933,3.0202706264694372
55,2.9297283025819008,3.2747291375069603
56,2.9585998417635464,3.2747291375069603
57,2.8993577450147985,3.2747291375069603
58,2.8793196861872192,3.2747291375069603
59,2.872051709862224,3.2747291375069603
60,2.863640353722431,2.9078337105151197
61,2.8606021722157813,2.9078337105151197
62,2.856138447346386,2.9078337105151197
63,2.850517605024194,2.9078337105151197
64,2.8131793951065136,2.9078337105151197
65,2.8154476016731684,2.9938130357146795
66,2.8318597263610026,2.9938130357146795
67,2.8192517701582194,2.9938130357146795
68,2.8025627192064104,2.9938130357146795
69,2.7991094984571374,2.9938130357146795
70,2.753481329917006,2.767039751215396
71,2.762810769499861,2.767039751215396
72,2.763998306821941,2.767039751215396
73,2.7520887211429437,2.767039751215396
74,2.740262321754943,2.767039751215396
75,2.731368814806991,2.7703801326981856
76,2.7281190821311716,2.7703801326981856
77,2.71491843057872,2.7703801326981856
78,2.7185949511973804,2.7703801326981856
79,2.692581624012155,2.7703801326981856
80,2.7085165103276525,2.6495510614835305
81,2.6737215882545433,2.6495510614835305
82,2.694587832514803,2.6495510614835305
83,2.674329352626501,2.6495510614835305
84,2.666769895247403,2.6495510614835305
85,2.6619459742527174,3.1173250576309828
86,2.659783504412238,3.1173250576309828
87,2.654810406015773,3.1173250576309828
88,2.627614388317289,3.1173250576309828
89,2.6311631787149694,3.1173250576309828
90,2.6284815303552107,3.268893797652934
91,2.6259103172561584,3.268893797652934
92,2.632957542471662,3.268893797652934
93,2.618054701766392,3.268893797652934
94,2.6069566807283073,3.268893797652934
95,2.611267667564159,2.7561569841379128
96,2.5815406352872583,2.7561569841379128
97,2.5935786641690917,2.7561569841379128
98,2.5845688311529145,2.7561569841379128
99,2.5740122797131186,2.7561569841379128
100,2.5855521128242884,2.6203730232215734
101,2.57488296380912,2.6203730232215734
102,2.576372011344991,2.6203730232215734
103,2.5632569216916417,2.6203730232215734
104,2.554505583990056,2.6203730232215734
105,2.5482697240353986,2.7214720705875233
106,2.547969785898332,2.7214720705875233
107,2.5486111892631733,2.7214720705875233
108,2.5351510924815646,2.7214720705875233
109,2.538324769315458,2.7214720705875233
110,2.5242495776573626,2.5189809371263547
111,2.5276272134357582,2.5189809371263547
112,2.51943615038965,2.5189809371263547
113,2.505664392098491,2.5189809371263547
114,2.5116378332107407,2.5189809371263547
115,2.4805653158508454,2.5692129660156153
116,2.5223053899094987,2.5692129660156153
117,2.4874047496613696,2.5692129660156153
118,2.4884336222782815,2.5692129660156153
119,2.478856339152971,2.5692129660156153
120,2.4743988367383336,2.6700561952806683
121,2.474187884294732,2.6700561952806683
122,2.4703001455499756,2.6700561952806683
123,2.4534001261249156,2.6700561952806683
124,2.4722639490457228,2.6700561952806683
125,2.4614735425250296,2.5642350750271556
126,2.4471344469627034,2.5642350750271556
127,2.458239696518894,2.5642350750271556
128,2.4477551648704567,2.5642350750271556
129,2.4399706594216815,2.5642350750271556
130,2.4238462070567763,2.5506490292772104
131,2.4457521281228902,2.5506490292772104
132,2.4337453355645087,2.5506490292772104
133,2.4073678888387553,2.5506490292772104
134,2.424400656058949,2.5506490292772104
135,2.4209360001782816,2.343172524309806
136,2.406831181803548,2.343172524309806
137,2.39842321485478,2.343172524309806
138,2.4251540854024496,2.343172524309806
139,2.3868899059250657,2.343172524309806
140,2.4001359304017407,2.403378981270939
141,2.403935867170887,2.403378981270939
142,2.4161217711802587,2.403378981270939
143,2.380027638368725,2.403378981270939
144,2.377123068975207,2.403378981270939
145,2.380294733029476,2.3676880669090363
146,2.380011873609961,2.3676880669090363
147,2.369995143258196,2.3676880669090363
148,2.386220312163564,2.3676880669090363
149,2.358060972120991,2.3676880669090363
150,2.352902531421214,2.608985416310226
151,2.368451408759057,2.608985416310226
152,2.3483265994966227,2.608985416310226
153,2.356758812399152,2.608985416310226
154,2.339397660305862,2.608985416310226
155,2.3580460925052757,2.612832694032075
156,2.330791157500934,2.612832694032075
157,2.3430309544429124,2.612832694032075
158,2.3346713807247332,2.612832694032075
159,2.3431731747050035,2.612832694032075
160,2.3185593065166374,2.383119423375049
161,2.344238821102604,2.383119423375049
162,2.3223093761150513,2.383119423375049
163,2.3266073331841874,2.383119423375049
164,2.3150444777311336,2.383119423375049
165,2.3193576576351704,2.401021415112063
166,2.303075076747996,2.401021415112063
167,2.324022792711701,2.401021415112063
168,2.3102203769656784,2.401021415112063
169,2.3077050310131226,2.401021415112063
170,2.290745729089796,2.396358911448113
171,2.2926977789323133,2.396358911448113
172,2.3073556646746867,2.396358911448113
173,2.2902119078424534,2.396358911448113
174,2.29752709124874,2.396358911448113
175,2.285363624679019,2.4314505674540565
176,2.2766094590719295,2.4314505674540565
177,2.2767261830222782,2.4314505674540565
178,2.2817569557510526,2.4314505674540565
179,2.269803830471887,2.4314505674540565
180,2.2684331413706755,2.4387098128259805
181,2.2676181257165084,2.4387098128259805
182,2.2775835386416694,2.4387098128259805
183,2.265253132913784,2.4387098128259805
184,2.260372325673885,2.4387098128259805
185,2.257645579145357,2.6137558225413025
186,2.258585787044593,2.6137558225413025
187,2.2562054844596027,2.6137558225413025
188,2.2592494643331147,2.6137558225413025
189,2.242900858452228,2.6137558225413025
190,2.2627930690704146,2.4548891910420667
191,2.254947260103775,2.4548891910420667
192,2.2558159782483482,2.4548891910420667
193,2.245233044768412,2.4548891910420667
194,2.2433109387009633,2.4548891910420667
195,2.2371941308912158,2.4165613564970254
196,2.2337204998005546,2.4165613564970254
197,2.2351398186823204,2.4165613564970254
198,2.223351808175148,2.4165613564970254
199,2.2322630413305795,2.4165613564970254
200,2.2212297892998283,2.3586673332015864
201,2.2287239649027937,2.3586673332015864
202,2.2271784876291223,2.3586673332015864
203,2.2184894426911366,2.3586673332015864
204,2.222984663262694,2.3586673332015864
205,2.225279937970176,2.2566776022112753
206,2.2272163491523727,2.2566776022112753
207,2.2318229541562418,2.2566776022112753
208,2.214483587554984,2.2566776022112753
209,2.2090630700387837,2.2566776022112753
210,2.233362583420661,2.4872139343489
211,2.215866043840072,2.4872139343489
212,2.2143734270947717,2.4872139343489
213,2.2100265011909035,2.4872139343489
214,2.1990763601883048,2.4872139343489
215,2.20566150937247,2.47527915787733
216,2.213037123445972,2.47527915787733
217,2.2037492123946945,2.47527915787733
218,2.2173946871185692,2.47527915787733
219,2.2045364863474055,2.47527915787733
220,2.2096871506616225,2.353497606057386
221,2.1973624409989916,2.353497606057386
222,2.1955382357012914,2.353497606057386
223,2.2019181397863985,2.353497606057386
224,2.199053363421821,2.353497606057386
225,2.178636760504546,2.2971589200277327
226,2.1903904585707736,2.2971589200277327
227,2.186732026965577,2.2971589200277327
228,2.1849699865319545,2.2971589200277327
229,2.187460681804516,2.2971589200277327
230,2.180096000157183,2.160019731000179
231,2.1827653682040524,2.160019731000179
232,2.188980787716689,2.160019731000179
233,2.1887265378737717,2.160019731000179
234,2.1837403947841008,2.160019731000179
235,2.178216610256516,2.258485192626853
236,2.180348174407646,2.258485192626853
237,2.171454015016777,2.258485192626853
238,2.1658017196556214,2.258485192626853
239,2.18305548635488,2.258485192626853
240,2.183377310867235,2.2649045868876465
241,2.170479951859418,2.2649045868876465
242,2.1655700560669717,2.2649045868876465
243,2.1724777678704963,2.2649045868876465
244,2.163671714523358,2.2649045868876465
245,2.1710632618020704,2.2590281207277405
246,2.1711553022251344,2.2590281207277405
247,2.1545250404094975,2.2590281207277405
248,2.1498673011943694,2.2590281207277405
249,2.1524228979890596,2.2590281207277405
250,2.1700476730173826,2.2955412820633385
251,2.13827520434422,2.2955412820633385
252,2.1672196158381194,2.2955412820633385
253,2.1633789980827998,2.2955412820633385
254,2.154050769931987,2.2955412820633385
255,2.149364646163272,2.182120551800474
256,2.1534673641266053,2.182120551800474
257,2.144011587281629,2.182120551800474
258,2.1574381361602053,2.182120551800474
259,2.1524758411421856,2.182120551800474
260,2.1585178607584035,2.1929997320808083
261,2.1402026486014085,2.1929997320808083
262,2.15689727057816,2.1929997320808083
263,2.137583045513709,2.1929997320808083
264,2.148521263088343,2.1929997320808083
265,2.1545036800860053,2.334434853599803
266,2.1463094800232265,2.334434853599803
267,2.1463658121647535,2.334434853599803
268,2.1403632837381994,2.334434853599803
269,2.1308129170348438,2.334434853599803
270,2.1373523344962067,2.1380546112765404
271,2.1316085619336587,2.1380546112765404
272,2.138021813573646,2.1380546112765404
273,2.1388961801447888,2.1380546112765404
274,2.1335339257804935,2.1380546112765404
275,2.1389771483775224,2.3862910801109347
276,2.1351689942272545,2.3862910801109347
277,2.1277945713235935,2.3862910801109347
278,2.132225512062416,2.3862910801109347
279,2.1345063321200963,2.3862910801109347
280,2.1256363916667205,2.2490674412807925
281,2.1260345455607372,2.2490674412807925
282,2.119250775936981,2.2490674412807925
283,2.1289313763239326,2.2490674412807925
284,2.1163954534206426,2.2490674412807925
285,2.119557059993148,2.2376770721481583
286,2.1153795564253453,2.2376770721481583
287,2.125850063207807,2.2376770721481583
288,2.1254945442291553,2.2376770721481583
289,2.111461416069803,2.2376770721481583
290,2.118728639721535,2.329740011494262
291,2.116358596069616,2.329740011494262
292,2.1260930997679224,2.329740011494262
293,2.1077632623533797,2.329740011494262
294,2.1119737492292114,2.329740011494262
295,2.11272573590391,2.4965313304423566
296,2.111122027177421,2.4965313304423566
297,2.1048933967765056,2.4965313304423566
298,2.1104447435950004,2.4965313304423566
299,2.1023218056297854,2.4965313304423566
300,2.119376384367685,2.1323969555656297
301,2.1008050226737476,2.1323969555656297
302,2.1182268976827503,2.1323969555656297
303,2.100592916680465,2.1323969555656297
304,2.1086573037029557,2.1323969555656297
305,2.0918338757623927,2.2035222120953937
306,2.0993827841662394,2.2035222120953937
307,2.0973398869165973,2.2035222120953937
308,2.1058441676319055,2.2035222120953937
309,2.098667367074265,2.2035222120953937
310,2.0891728039391233,2.338810105758912
311,2.105776403060603,2.338810105758912
312,2.0998338417245903,2.338810105758912
313,2.0835373064613867,2.338810105758912
314,2.0968939886102165,2.338810105758912
315,2.0878379554991677,2.2845885485725344
316,2.1052509994074535,2.2845885485725344
317,2.094573734592335,2.2845885485725344
